guid,name,version,rarity,niche,trade_price,targets,buffs,boost_condition,boost_buffs,source
107337,"Senchaid Sciatharglan, Ensconced Escutcheon",base,Legendary,Military,450000,"Gates: Wooden Gate, Stone Gate, Military Roman Celtic Wall Wood Gate, Military Roman Celtic Wall Stone Gate",Ranged Offence: +3; Hitpoints: +45%; Self-repair speed: +80%,Emperor State: Rebellion or RebellionPending,Ranged Offence: +4; Hitpoints: +50%; Self-repair speed: +100%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
80176,"Publius Aelius Adrian, Balustrian Builder",base,Legendary,Military,450000,"Walls: Wooden Palisade, Stone Wall, Wooden Palisade, Military Roman Celtic Wall Stone, Military Roman Wall Wood Health Dummy, Military Roman Wall Stone Health Dummy, Military Roman Celtic Wall Wood Health Dummy, Military Roman Celtic Wall Stone Health Dummy, Wooden Palisade, Wooden Palisade, Stone Wall, Stone Wall, Wooden Palisade, Wooden Palisade, Stone Wall, Stone Wall, Wooden Gate, Stone Gate, Military Roman Celtic Wall Wood Gate, Military Roman Celtic Wall Stone Gate",Workforce Needed: -25%; Hitpoints: +40%; Self-repair speed: +100%,Walls >= 100 (Area),Workforce Needed: -50%; Hitpoints: +50%; Self-repair speed: +150%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
106841,"Optio Principalis Nico, Capturer of Motion",base,Legendary,Military,450000,"Towers: Wooden Archer Tower, Stone Archer Tower, Stone Ballista Tower, Military Roman Celtic Tower Wood Archer, Military Roman Celtic Tower Stone Archer, Military Roman Celtic Tower Stone Ballista, Stone Gate, Military Roman Celtic Wall Stone Gate",Attack range: +10%; Ranged Offence: +1; Attack speed: +35%; Hitpoints: +25%,Happiness >= 800,Attack range: +15%; Ranged Offence: +2; Attack speed: +40%; Hitpoints: +35%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
42054,"Aquila Dulcis, Curator Aquarum",base,Legendary,Economy,500000,"Aqueduct Cisterns: Aqueduct Source, Aqueduct Source",Fire Safety: +100; Upkeep Cost: -30%; Water supply: +200%,Prestige >= 1000,Fire Safety: +150; Upkeep Cost: -50%; Water supply: +250%,"Research: Healthy Competition (16.667%); Festival: Stata Mater Festival (0.343%); Festival: Triumph, Festival of Conquest (0.049%); Festival: Spectacula, Festival of the Games (0.049%); Festival: Armilustrium, Festival of Mars (0.049%); Festival: Eponalia Festival (0.343%); Festival: Vulcanalia (0.098%)"
106416,"Flesc Mac Nechdainn, Well of Wisdom",base,Legendary,Research,500000,"Marvels: Temple, Baths, Amphitheatre, Forum, Baths, Barrow, Sacred Grove",Knowledge: +100; Upkeep Cost: -30%; Water consumption: -50%,Fire Safety >= 800,Knowledge: +150; Upkeep Cost: -50%; Water consumption: -60%,"Research: Recruitment Drive (16.667%); Festival: Hygieia Festival (0.196%); Festival: Litterria, Festival of Learning (0.686%); Festival: Cerealia, Festival of Ceres (0.098%); Festival: Quinquatria, Festival of Minerva (0.686%)"
42617,"Connmhach, Bodhrán Beater",base,Legendary,Seafaring,500000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Movement Speed: +10; Cargo Weight Slowdown: -75%; Workforce Needed: -80%,At least 3 modules on the ship,Movement Speed: +15; Cargo Weight Slowdown: -90%; Workforce Needed: -90%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
71564,"Shuemsaf, Beloved By the Wind",base,Legendary,Seafaring,500000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Movement Speed: +20; Unfavourable Wind Impact: +80; Favourable Wind Angle: +45,Dominant Patron: Mercury-Lugus,Movement Speed: +25; Unfavourable Wind Impact: +100; Favourable Wind Angle: +90,"Research: Sword and Salt (16.667%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%)"
71527,"Keincaled, Hardy Buck",base,Legendary,Seafaring,400000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Hitpoints: +90%; Self-repair speed: +100%; Damage Slowdown: -80%; Upkeep Cost: -60%,NavalStrength >= 20000 (Session),Hitpoints: +100%; Self-repair speed: +200%; Damage Slowdown: -90%; Upkeep Cost: -75%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
71521,"Déaglán Donnchadh, Gaothoir Órga",base,Legendary,Seafaring,400000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Hitpoints: +85%; Cargo Weight Slowdown: +65%; Unfavourable Wind Impact: -65%; Favourable Wind Angle: +30,Dominant Patron: Cernunnos,Hitpoints: +90%; Cargo Weight Slowdown: +75%; Unfavourable Wind Impact: -75%; Favourable Wind Angle: +45,"Research: Sword and Salt (16.667%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%)"
71535,"Íosa Ó Iona, Invincible Adamantine",base,Legendary,Seafaring,400000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Hitpoints: +80%; Self-repair speed: +150%; Goods Transfer Speed: +75%; Province Transfer Speed: +50%,ActiveEmperorReputation >= 75 (Global),Hitpoints: +85%; Self-repair speed: +200%; Goods Transfer Speed: +80%; Province Transfer Speed: +60%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
79629,Captain Achab of the Miolmór,base,Legendary,Seafaring,400000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Cargo Weight Slowdown: -80%; Damage Slowdown: -90%; Unfavourable Wind Impact: +100,Trade Routes >= 15,Cargo Weight Slowdown: -100%; Damage Slowdown: -100%; Unfavourable Wind Impact: +100,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.022%); Festival: Festival of Household Gods (0.022%); Festival: Litterria, Festival of Learning (0.044%); Festival: Ovatio, Festival of Prestigious Rule (0.044%); Festival: Neptunalia Festival (0.153%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
71585,"Calydon Deiranira, Arcadian Archer",base,Legendary,Military,550000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Ship Archers Accuracy: +25%; Ship Archers Attack range: +40%; Ship Archers Attack speed: +40%; Torching Speed: +40%,At least 2 military modules,Ship Archers Accuracy: +30%; Ship Archers Attack range: +50%; Ship Archers Attack speed: +45%; Torching Speed: +45%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
42619,"Cantabricus IV, Hegemon of the Seas",base,Legendary,Military,550000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Ship Scorpion Accuracy: +25%; Ship Scorpion Attack range: +30%; Ship Scorpion Ranged Offence: +4; Ship Scorpion Attack speed: +45%,Diplomacy with Caeso Regulus Syracus: Alliance,Ship Scorpion Accuracy: +30%; Ship Scorpion Attack range: +35%; Ship Scorpion Ranged Offence: +6; Ship Scorpion Attack speed: +50%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
71577,"Magnus Pompeius Magnus, Princeps Nauarchus Maximus",base,Legendary,Military,550000,"Ships: Quinquireme, Penteconter, Trireme, Flagship, Raider I, Raider II, Latium Startship, Celtic ModularShip Quinquireme, Celtic ModularShip Penteconter, Albion Flagship, Caeso's Flagship, Celtic ModularShip Trireme, Albion Startship, Caeso's Canis Dirus Ship",Ship Catapult Accuracy: +25%; Ship Catapult Attack range: +20%; Ship Catapult Ranged Offence: +30; Ship Catapult Attack speed: +40%,MoneyBalance >= 5000 (Global),Ship Catapult Accuracy: +30%; Ship Catapult Attack range: +20%; Ship Catapult Ranged Offence: +40; Ship Catapult Attack speed: +50%,"Selling: Diana (0.033%); Selling: Julia Augusta (0.033%); Selling: Valeria (0.032%); Selling: Procurator Corvinus (0.033%); Selling: Manx (0.033%); Selling: Caeso Regulus Syracus (0.033%); Selling: Voada Of The Scathach (0.033%); Contracts: Diana (0.023%); Contracts: Julia Augusta (0.023%); Contracts: Valeria (0.022%); Contracts: Procurator Corvinus (0.023%); Contracts: Manx (0.023%); Contracts: Caeso Regulus Syracus (0.023%); Contracts: Voada Of The Scathach (0.023%); Contracts: Caecilia (0.022%); Festival: Stata Mater Festival (0.030%); Festival: Triumph, Festival of Conquest (0.106%); Festival: Armilustrium, Festival of Mars (0.106%); Festival: Neptunalia Festival (0.015%); Festival: Eponalia Festival (0.015%); Flotsam: Diana (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Valeria (0.000%); Flotsam: Procurator Corvinus (0.000%); Flotsam: Manx (0.000%); Flotsam: Caeso Regulus Syracus (0.008%); Flotsam: Voada Of The Scathach (0.008%); Flotsam: Gnaeus Firmius Calidus (0.000%); Flotsam: Julia Augusta (0.000%); Flotsam: Caecilia (0.000%)"
