GUID,Icon,Name,InfoDescription,Buff,Buff Effects,BoostBuff,BoostBuff Effects,Boost Hint,Boost Condition,Targets,Source,Allocation,Rarity,Niche,Price,IsMetaItem,Origin,ObsidianPrice
71544,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_019.png,-6915460393566007681,-6910551871677865282,71543,ActiveTradePriceInPercent: -10% | BuffReduceDamageImpactUpgrade: -30%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122533 [1.078%] | 122538 [1.078%] | 122539 [2.157%] | 122540 [2.157%] | 122544 [7.549%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%] | Quest: -6917435397764590487,Ship,Rare,Finance,13500,,,80
71569,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_015.png,-6910651780144895056,-6900253725696396375,71570,RewardMoneyPerDestroyedShipUpgrade: +500 | DistanceAttackRangeBallistaModulePercentualUpgrade: +10% | AttackSpeedBallistaModulePercentualUpgrade: +15%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122533 [1.078%] | 122538 [1.078%] | 122539 [2.157%] | 122540 [2.157%] | 122544 [7.549%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%] | Quest: 44408,Ship,Rare,Finance,13500,,,80
44178,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_004.png,-6904375332350423899,-6916372262425784312,44180,ActiveTradePriceInPercent: -15% | LoadingSpeedUpgrade: +100%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,43018 [0.099%] | 64788 [0.021%] | 64789 [0.063%],Ship,Epic,Finance,90000,,,536
71548,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_025.png,-6901482112066486117,-6910104805754485902,71547,MaintenanceFactorUpgrade: -50% | ActiveTradePriceInPercent: -20% | BuffReduceCargoImpactUpgrade: -40%,71566,MaintenanceFactorUpgrade: -60% | ActiveTradePriceInPercent: -25% | BuffReduceCargoImpactUpgrade: -60%,-6909784851676308754,ConditionTradeRouteCount: AtLeast 25,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122533 [0.039%] | 122538 [0.039%] | 122539 [0.078%] | 122540 [0.078%] | 122544 [0.275%] | 79669 [16.667%],Ship,Legendary,Finance,450000,,,2679
42623,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_017.png,-6903328076680865819,-6913310619327580762,42624,RewardMoneyPerDestroyedShipUpgrade: +1500 | AttackSpeedArcherModulePercentualUpgrade: +45% | AttackSpeedTorchPercentualUpgrade: +45%,71497,RewardMoneyPerDestroyedShipUpgrade: +2000 | AttackSpeedArcherModulePercentualUpgrade: +50% | AttackSpeedTorchPercentualUpgrade: +50%,-6916938738050736683,ConditionDominantPatron: 27899,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122533 [0.039%] | 122538 [0.039%] | 122539 [0.078%] | 122540 [0.078%] | 122544 [0.275%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Finance,450000,,,2679
71538,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_020.png,-6902065576632624829,-6913777084848437448,71537,LoadingSpeedUpgrade: +15% | BuffTransferSpeedUpgrade: +20%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.381%] | 122536 [0.381%] | 122537 [0.763%] | 122538 [0.763%] | 122543 [2.669%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Ship,Common,Nautics,3000,,,18
106714,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_017.png,-6906575813874426847,-6899524258745142172,106715,BuffReduceNegativeWindImpactUpgrade: -60% | BuffFavorableWindAngle: +25 | BuffTransferSpeedUpgrade: +20%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.539%] | 122536 [0.539%] | 122537 [1.078%] | 122538 [1.078%] | 122543 [3.775%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Nautics,18000,,,107
106704,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_022.png,-6902348437863484744,-6900352661990161319,106705,BuffBaseSpeedUpgrade: +10% | BuffTransferSpeedUpgrade: +20%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.539%] | 122536 [0.539%] | 122537 [1.078%] | 122538 [1.078%] | 122543 [3.775%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Nautics,18000,,,107
106710,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_44.png,-6910500005802216722,-6913671024880688198,106711,WorkforceMaintenanceFactorUpgrade: -25% | LoadingSpeedUpgrade: +40% | BuffTransferSpeedUpgrade: +15%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.539%] | 122536 [0.539%] | 122537 [1.078%] | 122538 [1.078%] | 122543 [3.775%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Nautics,18000,,,107
71546,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_012.png,-6905100407745612457,-6902282171559724073,71545,BuffBaseSpeedUpgrade: +10% | BuffReduceCargoImpactUpgrade: -50% | BuffTransferSpeedUpgrade: +25%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,43017 [0.129%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Ship,Epic,Nautics,120000,,,714
106712,data/ui/fhd/base/icon_content/items_specialist/unique/icon_3d_unique_004_farah.png,-6910773633572966608,-6911607736355925178,106713,LoadingSpeedUpgrade: +60% | BuffTransferSpeedUpgrade: +30% | DiscoveryRadiusUpgrade: +100%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.327%] | 122536 [0.327%] | 122537 [0.654%] | 122538 [0.654%] | 122543 [2.288%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Ship,Epic,Nautics,120000,,,714
71550,data/ui/fhd/base/icon_content/items_specialist/unique/icon_3d_unique_022_paullus_julius_frigoris.png,-6906590971334530726,-6904336932757517330,71549,MaintenanceFactorUpgrade: -90% | LoadingSpeedUpgrade: +80% | BuffBaseSpeedUpgrade: +15% | BuffTransferSpeedUpgrade: +15%,71565,MaintenanceFactorUpgrade: -100% | LoadingSpeedUpgrade: +100% | BuffBaseSpeedUpgrade: +20% | BuffTransferSpeedUpgrade: +30%,-6910827601226835078,ConditionObjectCount: AtLeast 1 | 71182 | ShipConfiguration | 52097,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.022%] | 122536 [0.022%] | 122537 [0.044%] | 122538 [0.044%] | 122543 [0.153%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Nautics,600000,,,3571
106716,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_027.png,-6909598763312794686,-6912536518222229756,106717,BaseHealthUpgrade: +75% | BuffBaseSpeedUpgrade: +15% | BuffReduceDamageImpactUpgrade: -35% | BuffTransferSpeedUpgrade: +40%,108880,BaseHealthUpgrade: +85% | BuffBaseSpeedUpgrade: +20% | BuffReduceDamageImpactUpgrade: -50% | BuffTransferSpeedUpgrade: +50%,-6912653874449624859,ConditionObjectCount: AtLeast 1 | 38995 | RequiredMilitaryModuleCount | 2,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.022%] | 122536 [0.022%] | 122537 [0.044%] | 122538 [0.044%] | 122543 [0.153%] | 79671 [16.667%],Ship,Legendary,Nautics,600000,,,3571
51284,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_007.png,-6908088259280536586,-6908834911165709608,51285,BuffBaseSpeedUpgrade: +10% | BuffReduceNegativeWindImpactUpgrade: -70% | BuffTransferSpeedUpgrade: +40% | DiscoveryRadiusUpgrade: +150%,54667,BuffBaseSpeedUpgrade: +15% | BuffReduceNegativeWindImpactUpgrade: -80% | BuffTransferSpeedUpgrade: +50% | DiscoveryRadiusUpgrade: +200%,-6908478747941965082,ConditionPlayerCounter: IslandsDiscovered AtLeast 16,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.022%] | 122536 [0.022%] | 122537 [0.044%] | 122538 [0.044%] | 122543 [0.153%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Nautics,600000,,,3571
144850,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_03.png,-6900581030288063310,-6907150757924769983,144851,AddedFertility: 2205 | FertilityPercent: +50%,,,,,82513:2694;23723,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
144854,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_05.png,-6909484836625116342,-6901498400633970333,144855,AddedFertility: 2202 | FertilityPercent: +50%,,,,,51977:2669;5971,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
144858,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_05.png,-6902734149399857196,-6906139125220932097,144859,AddedFertility: 2218 | FertilityPercent: +50%,,,,,2796,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
144862,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_06.png,-6904176586704438482,-6914845812117337652,144863,AddedFertility: 51212 | FertilityPercent: +50%,,,,,82311:31761;31752,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
144866,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_06.png,-6911080644670379318,-6913679532473396953,144867,AddedFertility: 2210 | FertilityPercent: +50%,,,,,2699,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
54056,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_02.png,-6908238912916889724,-6903426160460708786,54057,AddedFertility: 2209 | FertilityPercent: +50%,,,,,2698,145045 [6.444%],Villa,Common,Agriculture,5040,,DLC01,30
54048,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_01.png,-6899546254748103949,-6909496504126317612,54049,AddedFertility: 2214 | FertilityPercent: +75%,,,,,31764,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
54050,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_02.png,-6915230121424349467,-6899807029725589266,54051,AddedFertility: 8487 | FertilityPercent: +75%,,,,,5980,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
54052,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_03.png,-6912219224794453570,-6902469330349668810,54053,AddedFertility: 4052 | FertilityPercent: +75%,,,,,8579,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
54054,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_01.png,-6914700906073587896,-6917321802106908467,54055,AddedFertility: 4053 | FertilityPercent: +75%,,,,,2920,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
54058,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_04.png,-6908462173866661745,-6905525926099417539,54059,AddedFertility: 2217 | FertilityPercent: +75%,,,,,2800,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
54060,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_04.png,-6906146916246604912,-6900739732088669520,54061,AddedFertility: 2212 | FertilityPercent: +75%,,,,,2799,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
144868,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_07.png,-6907743379676416579,-6917374598627199393,144869,AddedFertility: 4049 | FertilityPercent: +75%,,,,,50237:2918;5982,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
144870,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_07.png,-6900489544480904184,-6912075444235605445,144871,AddedFertility: 4064 | FertilityPercent: +75%,,,,,5291,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
144872,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_08.png,-6906429791663079027,-6907441651298058035,144873,AddedFertility: 4063 | FertilityPercent: +75%,,,,,5290,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
144876,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_08.png,-6900965815999649662,-6900378327546428533,144877,AddedFertility: 32027 | FertilityPercent: +75%,,,,,50280,145045 [2.000%],Villa,Rare,Agriculture,12600,,DLC01,75
144840,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_09.png,-6905151656771522905,-6915507894780072463,144841,AddedFertility: 2209 | FertilityPercent: +100%,,,,,2698,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144852,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_09.png,-6911671730762753803,-6917166354129920481,144853,AddedFertility: 2205 | FertilityPercent: +100%,,,,,82513:2694;23723,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144856,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_10.png,-6900316738838648235,-6910849233298915947,144857,AddedFertility: 2202 | FertilityPercent: +100%,,,,,51977:2669;5971,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144860,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_10.png,-6901530579419846700,-6901805517600961924,144861,AddedFertility: 2218 | FertilityPercent: +100%,,,,,2796,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144864,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_11.png,-6901688260419171728,-6908369902465773663,144865,AddedFertility: 51212 | FertilityPercent: +100%,,,,,82311:31761;31752,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144900,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_12.png,-6904496389386124556,-6906206399417532295,144901,AddedFertility: 2210 | FertilityPercent: +100%,,,,,2699,145045 [0.778%],Villa,Epic,Agriculture,21840,,DLC01,130
144842,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_12.png,-6908348543167829849,-6911292381684366026,144843,ProductivityUpgrade: +25% | AddedFertility: 2214 | FertilityPercent: +100%,144892,ProductivityUpgrade: +50% | AddedFertility: 2214 | FertilityPercent: +100%,-6915031333695027621,ConditionDiplomacyState: Alliance | 31104,31764,145045 [0.125%],Villa,Legendary,Agriculture,33600,,DLC01,200
144844,data/ui/fhd/dlc01/icon_content/item_specialist/male/icon_3d_dlc01_male_13.png,-6914641199858802725,-6902023547893096091,144845,ProductivityUpgrade: +25% | AddedFertility: 2217 | FertilityPercent: +100%,144893,ProductivityUpgrade: +50% | AddedFertility: 2217 | FertilityPercent: +100%,-6899532595451115396,ConditionNeedAttributeCounter: Happiness AtLeast 1000,2800,145045 [0.125%],Villa,Legendary,Agriculture,33600,,DLC01,200
144846,data/ui/fhd/dlc01/icon_content/item_specialist/female/icon_3d_dlc01_female_11.png,-6901304153650938118,-6909083597710226138,144847,ProductivityUpgrade: +25% | AddedFertility: 2212 | FertilityPercent: +100%,144894,ProductivityUpgrade: +50% | AddedFertility: 2212 | FertilityPercent: +100%,-6913028368603280442,ConditionPlayerCounter: GoodsInStock AtLeast 100 | 2154 | Area,2799,145045 [0.125%],Villa,Legendary,Agriculture,33600,,DLC01,200
